Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3380-0967-5519-29939,2022-04-22,1650598903,Charged,a42xuq, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.75,7.24,"Naranjito, PR",,00719,PR,,,4992313473829035528,Yes
GPA.3385-2593-7339-64696,2022-04-22,1650609098,Charged,a50,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Pasighat,Arunachal Pradesh,791102,IN,,,4992313473829035528,Yes
GPA.3317-0274-7610-40406,2022-04-22,1650609899,Charged,b2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,INR,550.85,99.15,650.00,GHAZIABAD,Uttar Pradesh,201011,IN,,,4992313473829035528,Yes
GPA.3373-8734-1700-60607,2022-04-22,1650611263,Charged,OnePlus8,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.25,1.74,8.99,,,,FI,,,4992313473829035528,Yes
GPA.3351-8704-5745-95968,2022-04-22,1650611375,Charged,OP4FA7L1,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,TWD,84.00,4.00,88.00,,,733,TW,,,4992313473829035528,Yes
GPA.3363-2618-0898-64702,2022-04-22,1650612571,Charged,a11q,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.27,3.26,QUILCENE,WA,98376,US,,,4992313473829035528,Yes
GPA.3327-8368-0948-84776,2022-04-22,1650623141,Charged,j8y18lte,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Nawada,Bihar,805110,IN,,,4992313473829035528,Yes
GPA.3397-3271-9758-11838,2022-04-22,1650625019,Charged,a70q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,AUD,5.45,0.54,5.99,,,2100,AU,,,4992313473829035528,Yes
GPA.3391-5379-0162-54664,2022-04-22,1650632141,Charged,beyondx,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,3.91,0.78,4.69,,,,GB,p1y,,4992313473829035528,Yes
GPA.3351-3175-8081-28141,2022-04-22,1650634247,Charged,pyxis,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Abaíra,BA,41220-775,BR,,,4992313473829035528,Yes
GPA.3335-1647-6056-49735,2022-04-22,1650636345,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.61,8.10,Licking,MO,65542,US,,,4992313473829035528,Yes
GPA.3324-1251-9302-45883,2022-04-22,1650638178,Charged,gta4xl,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Belo Horizonte,MG,30720404,BR,,,4992313473829035528,Yes
GPA.3322-7860-8883-35533,2022-04-22,1650642501,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,6.49,0.00,6.49,,,,GF,,,4992313473829035528,Yes
GPA.3382-5135-2152-28649,2022-04-22,1650650776,Charged,HWVOG,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,SAR,11.30,1.69,12.99,الدمام,,,SA,,,4992313473829035528,Yes
GPA.3333-9547-4716-04495,2022-04-22,1650651370,Charged,HWVOG,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,الدمام,,,SA,,,4992313473829035528,Yes
GPA.3333-4597-9553-77736,2022-04-22,1650651909,Refund,HWRNE,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,-0.67,-4.19,,,,DE,,,4992313473829035528,Yes
GPA.3317-1273-2076-52815,2022-04-22,1650653727,Charged,puff_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.62,8.11,grand prairie,TX,75051,US,,,4992313473829035528,Yes
GPA.3331-9926-4102-86354,2022-04-22,1650654670,Charged,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,إمارة دبيّ,,AE,,,4992313473829035528,Yes
GPA.3393-4106-4110-31010,2022-04-22,1650656392,Charged,x1s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3311-1710-1050-33804,2022-04-22,1650667253,Charged,b0s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.37,1.62,8.99,,,,IT,,,4992313473829035528,Yes
GPA.3390-5876-8062-05958,2022-04-22,1650668443,Charged,vili, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3330-4198-5880-96490,2022-04-22,1650669207,Charged,beyond2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,SUISUN CITY,CA,94585,US,,,4992313473829035528,Yes
GPA.3322-7726-4618-75170,2022-04-22,1650671773,Charged,gts7xllite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.58,8.07,Pflugerville,TX,78660,US,,,4992313473829035528,Yes
GPA.3379-5117-3607-49899,2022-04-23,1650673296,Charged,r0s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CHF,7.60,0.00,7.60,Küsnacht,,8700,CH,,,4992313473829035528,Yes
GPA.3344-4287-1913-01353,2022-04-23,1650673662,Charged,y2s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3303-0175-2668-71443,2022-04-23,1650673665,Charged,OP4B80L1,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,AUD,5.45,0.54,5.99,,,7050,AU,,,4992313473829035528,Yes
GPA.3336-7005-8928-64092,2022-04-23,1650685488,Charged,c1q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.28,3.27,Jacksboro,TN,37757,US,,,4992313473829035528,Yes
GPA.3319-1863-9235-06835,2022-04-23,1650687511,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,NOK,76.00,19.00,95.00,,,,NO,,,4992313473829035528,Yes
GPA.3376-2045-8319-51633,2022-04-23,1650691804,Charged,a20s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.69,6.68,Bayamon,,00957,PR,,,4992313473829035528,Yes
GPA.3308-0360-5360-20542,2022-04-23,1650702450,Charged,XQ-BT52, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes
GPA.3302-4678-0648-00144,2022-04-23,1650708821,Charged,q2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,,4992313473829035528,Yes
GPA.3358-0624-9683-44531,2022-04-23,1650714395,Charged,OP515BL1,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Bangalore,Karnataka,560094,IN,,,4992313473829035528,Yes
GPA.3345-0837-7862-07300,2022-04-23,1650715082,Charged,b0q,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,หลักสี่,กรุงเทพมหานคร,10210,TH,,,4992313473829035528,Yes
GPA.3386-7974-7231-68581,2022-04-23,1650719489,Charged,a32,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,BRL,16.99,0.00,16.99,Adamantina,SP,14680-000,BR,,,4992313473829035528,Yes
GPA.3377-7018-9173-87961,2022-04-23,1650720819,Charged,xcover4s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,PLN,12.19,2.80,14.99,,,,PL,,,4992313473829035528,Yes
GPA.3350-9923-1147-42423,2022-04-23,1650721612,Charged,OP4EFDL1,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,ZAR,59.12,8.87,67.99,Cape Town,,7800,ZA,,,4992313473829035528,Yes
GPA.3315-5427-7032-94176,2022-04-23,1650727896,Charged,redfin,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3361-0823-6832-06076,2022-04-23,1650728369,Charged,t2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.99,0.56,8.55,UNINCORPORATED,MS,39439,US,,,4992313473829035528,Yes
GPA.3369-5149-3322-43477,2022-04-23,1650730017,Charged,a21s,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,1.49,0.50,1.99,,,,FR,,,4992313473829035528,Yes
GPA.3335-6694-8906-42018,2022-04-23,1650735789,Charged,X606F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes
GPA.3354-4819-1725-15822,2022-04-23,1650739553,Charged,Note_12P, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,,4992313473829035528,Yes
GPA.3351-6251-2189-64611,2022-04-23,1650746191,Charged,a03su,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.37,4.36,BAVARIA,KS,67401,US,,,4992313473829035528,Yes
GPA.3343-2351-2649-10954..3,2022-04-24,1650758567,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,Sacramento,CA,95841,US,,,4992313473829035528,Yes
GPA.3301-1861-8712-08085,2022-04-24,1650785504,Charged,Nord,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Bangalore,Karnataka,560079,IN,,,4992313473829035528,Yes
GPA.3388-3715-0343-48777,2022-04-24,1650789675,Charged,gta8,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3301-4264-9122-08302,2022-04-24,1650792504,Charged,a70q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,11.45,175.00,เขตคันนายาว,กรุงเทพมหานคร,10230,TH,,,4992313473829035528,Yes
GPA.3332-7353-9170-20623,2022-04-24,1650793249,Charged,d2x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Renens,,1020,CH,,,4992313473829035528,Yes
GPA.3345-2779-6352-13427,2022-04-24,1650797359,Charged,OP4F97,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EGP,119.99,0.00,119.99,Cairo,القاهرة,11341,EG,,,4992313473829035528,Yes
GPA.3314-7656-1866-27384,2022-04-24,1650809341,Charged,T10L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CRC,"4,800.00",0.00,"4,800.00",San José,SAN JOSE,10172,CR,,,4992313473829035528,Yes
GPA.3375-9937-6965-96561,2022-04-24,1650816466,Charged,odessa,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,SK,,,4992313473829035528,Yes
GPA.3365-3522-8607-77807,2022-04-24,1650820616,Charged,HWVOG,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,BE,,,4992313473829035528,Yes
GPA.3340-5731-8140-05661,2022-04-24,1650825004,Refund,j8y18lte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",-958.00,"-6,000.00",,,3380000,CL,,,4992313473829035528,Yes
GPA.3310-5668-8753-25405,2022-04-24,1650825701,Charged,gt58wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,BETHEL ACRES,OK,74801,US,,,4992313473829035528,Yes
GPA.3347-7755-6633-88707,2022-04-24,1650826611,Charged,greatlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3335-2791-1761-83365,2022-04-24,1650828217,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3338-6719-2010-54882,2022-04-24,1650829755,Charged,a12s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3315-2267-1602-44761,2022-04-24,1650830499,Charged,nio, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Mexicali,B.C.,21353,MX,,,4992313473829035528,Yes
GPA.3349-5626-8953-99117,2022-04-24,1650837814,Charged,a32x,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.21,3.20,LeMars,IA,51031,US,,,4992313473829035528,Yes
GPA.3368-9508-9139-04247..4,2022-04-25,1650852193,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.33,4.32,DALLAS,TX,75212,US,,,4992313473829035528,Yes
GPA.3326-7545-0077-12608,2022-04-25,1650855183,Charged,octopus_cheets,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.43,5.92,MADEIRA,OH,45243,US,,,4992313473829035528,Yes
GPA.3372-9420-8258-14949,2022-04-25,1650871160,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,EE,,,4992313473829035528,Yes
GPA.3351-8704-5745-95968,2022-04-25,1650871175,Refund,OP4FA7L1,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,TWD,84.00,-4.00,-88.00,,,733,TW,,,4992313473829035528,Yes
GPA.3334-1124-7914-20574,2022-04-25,1650872376,Charged,crownlte,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Đông Triều,QUẢNG NINH,,VN,,,4992313473829035528,Yes
GPA.3319-1022-6478-27290,2022-04-25,1650880608,Charged,HWANE,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes
GPA.3332-7705-4053-56486,2022-04-25,1650885359,Charged,alioth, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.64,1.35,6.99,,,,GR,,,4992313473829035528,Yes
GPA.3380-7465-2369-64614,2022-04-25,1650890471,Charged,a10,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Catalão,GO,75712810,BR,,,4992313473829035528,Yes
GPA.3367-1785-3587-13791,2022-04-25,1650893331,Charged,c9lte,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Lucknow,Uttar Pradesh,226001,IN,,,4992313473829035528,Yes
GPA.3381-4731-9676-10485,2022-04-25,1650894519,Charged,a3core,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GHS,38.30,6.70,45.00,Kasoa,,,GH,,,4992313473829035528,Yes
GPA.3349-8552-6040-66360,2022-04-25,1650898919,Charged,r8q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3388-1199-2690-02751,2022-04-25,1650900096,Charged,k3g,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3344-8253-4555-90480..3,2022-04-25,1650901399,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,TRY,38.97,7.02,45.99,Kadikoy Moda,İSTANBUL,34710,TR,,,4992313473829035528,Yes
GPA.3361-6680-2685-03210,2022-04-25,1650903721,Charged,HWVOG,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes
GPA.3340-0069-9368-21673,2022-04-25,1650913189,Charged,a10,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Santarém,PA,68030650,BR,,,4992313473829035528,Yes
GPA.3356-1573-6466-35809,2022-04-25,1650913496,Charged,gta8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes
GPA.3331-9926-4102-86354,2022-04-25,1650914470,Refund,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,-1.19,-24.99,,إمارة دبيّ,,AE,,,4992313473829035528,Yes
GPA.3348-0617-3457-45259,2022-04-25,1650922831,Charged,SO-52B,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,580.00,0.00,580.00,那須塩原市美原町,栃木県,325-0037,JP,p1y,,4992313473829035528,Yes
GPA.3364-8233-5585-98119,2022-04-26,1650945531,Charged,gta4xl,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.35,0.00,7.35,Masaka,,,UG,,,4992313473829035528,Yes
GPA.3314-5425-4121-24475,2022-04-26,1650948059,Charged,p3s,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,11.45,175.00,พระประแดง,สมุทรปราการ,10130,TH,,,4992313473829035528,Yes
GPA.3337-4459-0963-23391,2022-04-26,1650969294,Charged,a12s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,,,,KW,,,4992313473829035528,Yes
GPA.3310-2705-9969-30713,2022-04-26,1650969573,Charged,TECNO-LE7, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NGN,"2,483.72",186.28,"2,670.00",FCT,FEDERAL CAPITAL TERRITORY,,NG,,,4992313473829035528,Yes
GPA.3391-9200-5509-82719,2022-04-26,1650973389,Charged,HWMAR,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.67,4.19,,,,DE,,,4992313473829035528,Yes
GPA.3393-5815-7745-76154,2022-04-26,1650978084,Charged,a71,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,USD,2.13,0.00,2.13,Colón,COLÓN,,PA,,,4992313473829035528,Yes
GPA.3302-9047-1011-09920,2022-04-26,1650978735,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,3340000,CL,,,4992313473829035528,Yes
GPA.3343-7256-2897-68744,2022-04-26,1650984892,Charged,q2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,6.24,1.25,7.49,,,,GB,,,4992313473829035528,Yes
GPA.3317-7366-2650-11231,2022-04-26,1650985467,Charged,apollo, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Vitória,ES,29090820,BR,,,4992313473829035528,Yes
GPA.3397-6432-1237-12711,2022-04-26,1650990859,Charged,OnePlus8T,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,p1m,,4992313473829035528,Yes
GPA.3394-9906-7877-25844,2022-04-26,1650992573,Charged,1906,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,MYR,16.03,0.96,16.99,,,,MY,,,4992313473829035528,Yes
GPA.3340-9599-5198-19461,2022-04-26,1651002757,Charged,o1q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.27,3.26,NEW YORK,NY,10309,US,,,4992313473829035528,Yes
GPA.3303-4587-3234-11489,2022-04-26,1651003267,Charged,a22x, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3335-9443-7854-56011,2022-04-26,1651003597,Charged,m31,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Ernakulam,Kerala,683580,IN,,,4992313473829035528,Yes
GPA.3397-4591-3242-98734,2022-04-27,1651027346,Charged,2059,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Indapur,Maharashtra,413106,IN,,,4992313473829035528,Yes
GPA.3393-2545-4347-83289,2022-04-27,1651030302,Charged,OnePlus9Pro, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.65,7.14,Phnom Penh,,,KH,,,4992313473829035528,Yes
GPA.3386-2969-0155-70237,2022-04-27,1651031372,Charged,r9s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,חולון,,58441,IL,,,4992313473829035528,Yes
GPA.3399-0623-4302-48430,2022-04-27,1651032362,Charged,P671A11,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,03820,MX,,,4992313473829035528,Yes
GPA.3326-4966-1758-75086,2022-04-27,1651039516,Charged,2111,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,77506,VN,,,4992313473829035528,Yes
GPA.3372-5587-7696-66964,2022-04-27,1651044849,Charged,2124, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,,,,MY,,,4992313473829035528,Yes
