Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3362-0649-6653-87777..2,2022-06-30,1656601423,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,NOK,33.60,8.40,42.00,,,,NO,p1m,,4992313473829035528,Yes
GPA.3311-7976-4078-48364,2022-06-30,1656607000,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3318-2467-4849-60900,2022-06-30,1656608043,Charged,b0s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3375-7052-6429-79888,2022-06-30,1656611517,Refund,HWANE,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,-0.57,-3.29,,,,BE,,,4992313473829035528,Yes
GPA.3360-9431-0035-15266,2022-06-30,1656612123,Charged,r8s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Comendador Levy Gasparian,RJ,25870000,BR,,,4992313473829035528,Yes
GPA.3357-8464-4864-97186,2022-06-30,1656612221,Charged,berlin,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes
GPA.3392-5074-1398-66226,2022-06-30,1656616297,Charged,P15000PRO_5G,Premium Version -  Forever (Live Wallpaper - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,UAH,374.99,75.00,449.99,,,,UA,,,4992313473829035528,Yes
GPA.3340-7016-6198-20664,2022-06-30,1656618754,Charged,merlin, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Carangola,MG,36800000,BR,,,4992313473829035528,Yes
GPA.3367-5400-0838-34451,2022-06-30,1656623063,Charged,p3s,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,ILS,19.00,0.00,19.00,Beer Sheva,,,IL,p1y,,4992313473829035528,Yes
GPA.3351-3102-7112-44877,2022-06-30,1656624171,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AED,27.61,1.38,28.99,,إمارة الشارقةّ,,AE,,,4992313473829035528,Yes
GPA.3376-9747-7585-04971,2022-06-30,1656629850,Charged,c2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,460121,SG,,,4992313473829035528,Yes
